End Effector								Cube					
0.4417362169	-0.0074900016	0.2412030828	0.6196214943	0.3401925592	-0.3411428554	-0.6196448812	0.562315788	0.000847227	0.0610668504	0.9623267721	0.0008742403	0.2718220785	-0.0062591496
0.44429271	-0.0075489664	0.2434511371	0.6173618675	0.3441617064	-0.345222154	-0.6174453083	0.566758011	0.0009198321	0.0617853764	0.9511681036	0.0012449654	0.30859547	-0.0068208943
0.4468356994	-0.0075446509	0.2456993034	0.6150816452	0.3481910596	-0.3492170192	-0.6152113695	0.5710283778	0.0009743771	0.0623211853	0.9385076465	0.0016613715	0.3451709744	-0.0075918166
0.4493266297	-0.007451371	0.2479231701	0.6128027954	0.3522394331	-0.3530559883	-0.612985795	0.5750193125	0.0009600111	0.0625949943	0.9249209397	0.0022667224	0.3800665149	-0.0080970111
0.4517622888	-0.0072712005	0.250174864	0.6105428139	0.356324548	-0.3567632923	-0.6107292707	0.5790736596	0.000851093	0.0625233941	0.9096236796	0.0030084721	0.4153481443	-0.0078504511
0.454148934	-0.0070972036	0.2524686429	0.6083159891	0.3603324202	-0.3604843285	-0.6084104316	0.5844340141	0.0007311677	0.0619200914	0.8870944493	0.0036498736	0.4615118305	-0.0075463108
0.456480193	-0.006988344	0.2547773405	0.6060816258	0.3642312738	-0.364213358	-0.6060934515	0.592835843	0.0005764143	0.0598607199	0.8460924679	0.0043630976	0.5329704143	-0.0071439916
0.4587589574	-0.0069468665	0.2571022552	0.6038120757	0.3680334295	-0.3679466608	-0.6038026389	0.6061306848	0.0003390519	0.0532001423	0.7635005318	0.0054484945	0.6457528802	-0.0063615655
0.4609811024	-0.0069468284	0.2594264923	0.6015278779	0.3717470205	-0.3716501285	-0.6015351584	0.6167370083	0.0001818245	0.0454194009	0.6770513591	0.0060415528	0.7358868389	-0.0059596338
0.4631514944	-0.0069651749	0.2617562782	0.5992392375	0.3753971804	-0.3753155435	-0.5992725056	0.6145761126	0.000202579	0.0456077511	0.6987229319	0.0060291772	0.7153418672	-0.0059938755
0.4652687082	-0.0069835968	0.2640853966	0.5969508925	0.3789896663	-0.3789276403	-0.5970178457	0.6140782862	0.0002077261	0.0464889329	0.7034907803	0.0060207866	0.7106535271	-0.0060030377
0.4673353359	-0.006995979	0.2664137021	0.5946775973	0.3825337362	-0.3824832378	-0.594754629	0.6138692979	0.0002100297	0.0469151327	0.7054755936	0.0060158627	0.708683215	-0.0060080814
0.4693527525	-0.0070013153	0.2687443899	0.5924038685	0.3860313169	-0.385986884	-0.5924960797	0.6137789935	0.0002110158	0.0471076691	0.7063265441	0.0060138218	0.7078350975	-0.0060101462
0.4713205705	-0.0070013658	0.2710697517	0.5901457595	0.3894795622	-0.3894334769	-0.5902331914	0.6137375061	0.0002114695	0.0471984365	0.7067164218	0.0060128762	0.7074458362	-0.0060110971
0.47324241	-0.006999955	0.2733989192	0.587884782	0.392883565	-0.3928355053	-0.5879747046	0.6137176541	0.0002116867	0.0472423131	0.7069027605	0.0060124226	0.7072596406	-0.0060115519
0.4751162939	-0.0069973717	0.2757212707	0.5856332209	0.3962367314	-0.3961848915	-0.5857198263	0.6137079873	0.0002117925	0.0472637512	0.7069934446	0.0060122015	0.7071689906	-0.0060117732
0.4769463614	-0.0069963506	0.2780458517	0.5833824082	0.3995466808	-0.3994927563	-0.5834663258	0.613703243	0.0002118444	0.0472742767	0.707037938	0.006012093	0.7071245054	-0.0060118818
0.4787310244	-0.0069953191	0.2803652394	0.5811340419	0.4028084335	-0.4027532032	-0.5812215142	0.613700906	0.00021187	0.0472794563	0.7070598522	0.0060120396	0.7071025933	-0.0060119353
0.4804731183	-0.0069954586	0.282683029	0.5788929022	0.4060274466	-0.4059711568	-0.5789750774	0.6136997527	0.0002118826	0.047282008	0.7070706654	0.0060120132	0.7070917806	-0.0060119617
0.4821728353	-0.0069956245	0.2849987986	0.5766490588	0.4092032049	-0.4091471918	-0.5767383944	0.6136991832	0.0002118888	0.0472832657	0.7070760058	0.0060120001	0.7070864403	-0.0060119747
0.483830873	-0.0069957766	0.2873089221	0.5744164966	0.4123361026	-0.4122791347	-0.5745002541	0.6136989017	0.0002118919	0.0472838858	0.7070786445	0.0060119937	0.7070838016	-0.0060119811
0.4854493548	-0.0069962593	0.2896195167	0.5721799053	0.4154303863	-0.415373829	-0.5722694578	0.6136987626	0.0002118935	0.0472841916	0.7070799485	0.0060119905	0.7070824976	-0.0060119843
0.4870273126	-0.0069960091	0.2919222311	0.5699537566	0.4184822178	-0.4184246079	-0.5700405215	0.6136986939	0.0002118942	0.0472843424	0.7070805931	0.006011989	0.707081853	-0.0060119859
0.4885678264	-0.0069964643	0.2942256341	0.5677265489	0.4214982922	-0.4214406712	-0.5678146846	0.6136986599	0.0002118946	0.0472844168	0.7070809117	0.0060119882	0.7070815345	-0.0060119867
0.4900695598	-0.0069960779	0.2965216277	0.5655049901	0.4244739037	-0.424415447	-0.5655948546	0.6136986431	0.0002118948	0.0472844535	0.7070810691	0.0060119878	0.707081377	-0.006011987
0.4915351683	-0.0069963789	0.2988161262	0.5632877519	0.4274146189	-0.4273557046	-0.5633744348	0.6136986348	0.0002118949	0.0472844716	0.707081147	0.0060119876	0.7070812992	-0.0060119872
0.4929642112	-0.0069961881	0.3011057384	0.5610704608	0.4303183527	-0.4302590017	-0.561162405	0.6136986307	0.0002118949	0.0472844805	0.7070811855	0.0060119875	0.7070812607	-0.0060119873
0.4943579657	-0.0069962364	0.3033905368	0.5588620454	0.4331868813	-0.4331267568	-0.5589486136	0.6136986287	0.0002118949	0.0472844849	0.7070812045	0.0060119875	0.7070812417	-0.0060119874
0.4957174221	-0.0069963603	0.3056733239	0.5566501849	0.4360222912	-0.4359620353	-0.556742523	0.6136986277	0.0002118949	0.047284487	0.7070812139	0.0060119874	0.7070812323	-0.0060119874
0.4970424164	-0.0069961502	0.3079486731	0.5544483168	0.4388223411	-0.4387611718	-0.554536429	0.6136986272	0.0002118949	0.0472844881	0.7070812185	0.0060119874	0.7070812276	-0.0060119874
0.4983349999	-0.0069964964	0.3102235217	0.5522435662	0.4415922061	-0.441530995	-0.5523348147	0.6136986269	0.0002118949	0.0472844886	0.7070812208	0.0060119874	0.7070812253	-0.0060119874
0.4995942861	-0.0069961622	0.3124903318	0.5500459695	0.4443277708	-0.4442656877	-0.5501365851	0.6136986268	0.0002118949	0.0472844889	0.707081222	0.0060119874	0.7070812242	-0.0060119874
0.500822467	-0.0069965277	0.3147559998	0.5478493165	0.4470344662	-0.446972242	-0.5479389814	0.6136986268	0.0002118949	0.047284489	0.7070812225	0.0060119874	0.7070812236	-0.0060119874
0.502018908	-0.0069962731	0.3170151869	0.5456547495	0.4497093507	-0.4496464332	-0.5457476334	0.6136986267	0.0002118949	0.0472844891	0.7070812228	0.0060119874	0.7070812233	-0.0060119874
0.5029615284	-0.0069951457	0.3189253942	0.5438529243	0.4518915088	-0.4518284559	-0.5439385144	0.6136986267	0.0002118949	0.0472844891	0.7070812229	0.0060119874	0.7070812232	-0.0060119874
0.5034663764	-0.0069926311	0.3200355019	0.5428398143	0.4531086157	-0.4530444931	-0.5429255987	0.6136986267	0.0002118949	0.0472844891	0.707081223	0.0060119874	0.7070812231	-0.0060119874
0.5036755117	-0.0069912595	0.3204421312	0.5424439771	0.4535870201	-0.4535209256	-0.5425238399	0.6136986267	0.0002118949	0.0472844892	0.707081223	0.0060119874	0.7070812231	-0.0060119874
0.5037418079	-0.0069920178	0.3205025864	0.5423436803	0.4537035064	-0.4536371176	-0.5424295589	0.6136986267	0.0002118949	0.0472844892	0.707081223	0.0060119874	0.7070812231	-0.0060119874
0.5037543059	-0.0069934707	0.3204534926	0.5423509714	0.4536941509	-0.4536283628	-0.5424374155	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037542291	-0.0069956753	0.3204055047	0.5423696534	0.4536685714	-0.4536046212	-0.5424599838	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037528553	-0.006996761	0.3203767478	0.5423820163	0.4536516137	-0.4535886007	-0.5424752005	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.503753414	-0.0069977039	0.3203675034	0.5423861162	0.453647174	-0.4535850384	-0.5424777926	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037542873	-0.0069976734	0.3203657266	0.5423839852	0.4536474158	-0.4535852205	-0.5424795686	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037551624	-0.0069975491	0.3203661878	0.5423850805	0.4536488942	-0.4535864682	-0.542476194	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037559053	-0.00699735	0.3203682152	0.542381412	0.453650995	-0.4535883482	-0.5424765332	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037559468	-0.006996978	0.3203674051	0.5423836475	0.4536508608	-0.4535877498	-0.5424749107	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563866	-0.0069970992	0.3203691211	0.5423812643	0.4536522416	-0.4535892621	-0.5424748742	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561002	-0.006996794	0.32036768	0.5423827034	0.4536512986	-0.4535879813	-0.5424752948	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563991	-0.0069970811	0.320368825	0.5423821765	0.4536521257	-0.4535891076	-0.5424741882	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561894	-0.0069968894	0.3203680659	0.5423816886	0.4536515518	-0.4535883553	-0.5424757851	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562934	-0.0069970712	0.3203682456	0.542383053	0.4536516992	-0.4535886688	-0.5424740356	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563091	-0.0069970332	0.3203685962	0.5423809996	0.4536518977	-0.4535888654	-0.5424757581	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.503756182	-0.0069969962	0.3203677604	0.5423833868	0.453651344	-0.4535882373	-0.5424743596	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037564013	-0.0069971293	0.3203689392	0.5423810078	0.4536521455	-0.4535892103	-0.5424752544	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561272	-0.0069969227	0.3203676021	0.5423830276	0.4536512252	-0.4535880493	-0.5424749753	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037564157	-0.006997157	0.3203688987	0.5423816571	0.4536521364	-0.453589217	-0.5424746072	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.503756156	-0.0069969152	0.3203678317	0.5423822061	0.4536513771	-0.4535882056	-0.5424755388	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563499	-0.0069971182	0.3203685199	0.5423825393	0.4536518844	-0.4535889111	-0.5424741915	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562483	-0.0069969774	0.3203682991	0.5423814029	0.4536516984	-0.453588602	-0.5424757419	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562459	-0.0069970366	0.3203680348	0.5423831507	0.4536515467	-0.4535884816	-0.5424742218	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.503756349	-0.0069970667	0.3203687306	0.5423810645	0.4536520031	-0.4535890018	-0.5424754911	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561637	-0.0069969566	0.3203677191	0.5423831713	0.4536513178	-0.4535881723	-0.5424746514	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037564016	-0.0069971297	0.3203688888	0.542381352	0.4536521239	-0.4535891814	-0.5424749524	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561474	-0.0069969218	0.3203677371	0.5423826268	0.453651318	-0.4535881464	-0.5424752172	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563799	-0.0069971332	0.3203687025	0.5423820669	0.453652005	-0.4535890546	-0.542474443	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562022	-0.0069969491	0.3203680584	0.5423818531	0.4536515332	-0.4535884014	-0.5424755976	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563007	-0.0069970794	0.3203682966	0.5423827854	0.4536517274	-0.4535887114	-0.5424742438	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562934	-0.00699702	0.3203684864	0.5423812931	0.4536518309	-0.4535887792	-0.5424755926	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562115	-0.006997002	0.3203679101	0.5423831086	0.4536514548	-0.4535883558	-0.542474446	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563681	-0.0069970924	0.3203687769	0.542381245	0.4536520405	-0.4535890623	-0.5424752287	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561622	-0.0069969451	0.3203677558	0.5423828823	0.4536513376	-0.4535881853	-0.5424749128	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563856	-0.006997126	0.3203687769	0.5423817043	0.4536520509	-0.4535890991	-0.5424747301	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561777	-0.0069969391	0.320367905	0.5423822658	0.4536514315	-0.453588283	-0.542475369	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.50375634	-0.0069971045	0.3203685044	0.5423823844	0.4536518689	-0.4535888845	-0.5424743817	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562456	-0.0069969841	0.3203682564	0.5423816245	0.4536516716	-0.4535885786	-0.5424755622	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562605	-0.0069970432	0.3203681277	0.542382894	0.4536516075	-0.4535885534	-0.5424743676	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563249	-0.0069970521	0.3203686027	0.5423813159	0.4536519158	-0.4535888959	-0.5424754012	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561932	-0.0069969787	0.320367862	0.5423829614	0.4536514165	-0.4535882965	-0.5424746748	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563709	-0.0069971039	0.3203687519	0.5423814913	0.453652028	-0.4535890573	-0.5424749971	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561746	-0.0069969468	0.3203678478	0.5423825766	0.4536513972	-0.4535882515	-0.5424751132	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.50375636	-0.0069971118	0.3203686332	0.5423820235	0.453651954	-0.4535889827	-0.5424745893	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562121	-0.0069969633	0.3203680774	0.5423819807	0.45365155	-0.4535884305	-0.5424754316	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563019	-0.006997074	0.3203683292	0.5423825947	0.4536517467	-0.4535887283	-0.5424744043	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562816	-0.0069970161	0.3203684087	0.542381517	0.4536517797	-0.4535887205	-0.5424754607	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562318	-0.0069970144	0.32036802	0.5423828856	0.4536515293	-0.4535884464	-0.5424745309	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563423	-0.0069970736	0.3203686516	0.542381435	0.453651954	-0.4535889538	-0.5424752019	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561892	-0.0069969675	0.3203678774	0.5423827526	0.4536514228	-0.4535882949	-0.5424748795	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563612	-0.0069971036	0.3203686765	0.5423817569	0.4536519793	-0.4535890041	-0.5424748168	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.503756196	-0.0069969583	0.3203679701	0.5423822955	0.4536514795	-0.4535883498	-0.5424752433	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563303	-0.0069970912	0.3203684831	0.5423822789	0.453651851	-0.4535888549	-0.5424745268	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562455	-0.0069969897	0.3203682324	0.5423817875	0.453651658	-0.453588568	-0.5424754195	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.50375627	-0.0069970458	0.3203681923	0.5423826989	0.4536516499	-0.4535886015	-0.542474487	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563076	-0.0069970418	0.3203685083	0.5423815136	0.4536518518	-0.4535888185	-0.5424753217	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562154	-0.0069969948	0.3203679714	0.5423827904	0.4536514919	-0.4535883908	-0.5424747039	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563471	-0.0069970845	0.3203686438	0.5423816117	0.4536519523	-0.4535889602	-0.5424750211	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037561965	-0.0069969667	0.3203679386	0.542382523	0.4536514619	-0.4535883369	-0.5424750414	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563433	-0.0069970945	0.3203685724	0.5423820045	0.4536519095	-0.4535889211	-0.542474697	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562215	-0.0069969756	0.3203681004	0.542382067	0.4536515687	-0.4535884601	-0.5424753049	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563011	-0.0069970683	0.3203683464	0.5423824555	0.453651756	-0.4535887341	-0.5424745308	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.503756274	-0.0069970145	0.3203683553	0.5423816868	0.4536517448	-0.4535886813	-0.5424753528	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562464	-0.0069970228	0.3203681008	0.542382711	0.4536515839	-0.4535885122	-0.5424746048	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563231	-0.0069970598	0.320368556	0.5423815889	0.4536518882	-0.4535888717	-0.5424751716	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037562101	-0.0069969844	0.3203679731	0.5423826415	0.4536514897	-0.4535883805	-0.5424748632	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
0.5037563417	-0.0069970861	0.3203685945	0.5423818104	0.4536519211	-0.4535889274	-0.5424748761	0.6136986267	0.0002118949	0.0472844892	0.7070812231	0.0060119874	0.7070812231	-0.0060119874
